context_tokens,gpu_model,deployment,model,tp_size,dp_size,ep_size,parallelism,target_fraction,sweet_total_concurrency,sweet_batch_per_dp_group,peak_throughput_tokens_per_s,sweet_throughput_tokens_per_s,sweet_normalized_throughput,dominant_time_at_sweet
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,1314,219,90446.24056502564,86003.32954196459,0.9508778806581036,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,624,104,45223.12028251282,40890.04352922425,0.9041844807209352,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,660,110,45223.12028251282,43232.66627572735,0.9559859206009906,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,300,50,22610.657523327165,20422.62082899279,0.9032298511409055,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,318,53,22610.657523327165,21496.284519342677,0.9507147015589971,weight
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,114,19,11304.406913899269,10435.655769819554,0.9231493389527984,weight
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,126,21,11304.406913899269,11003.043658703173,0.9733410821557071,weight
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,12,2,5651.241181768775,5370.7989993557085,0.9503751170065455,weight
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,12,2,5651.241181768775,5370.7989993557085,0.9503751170065455,weight
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,6,1,2824.568673341198,2704.745393636168,0.9575782027054451,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,6,1,2824.568673341198,2704.745393636168,0.9575782027054451,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,6,1,1412.284336670599,1385.970033865495,0.9813675602555085,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,6,1,1412.284336670599,1385.970033865495,0.9813675602555085,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.9,6,1,706.1421683352995,701.7012882473481,0.9937110679873139,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,12,6,72,TP12/DP6/EP72,0.95,6,1,706.1421683352995,701.7012882473481,0.9937110679873139,kv
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,836,209,90366.79277636136,81648.24648755076,0.9035204634252413,weight
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,880,220,90366.79277636136,85945.46407490653,0.9510735241827529,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,416,104,45183.39638818068,40676.54379205926,0.9002542315012789,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,440,110,45183.39638818068,43007.02021564843,0.9518323909554184,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,204,51,22591.69819409034,20666.602890250957,0.9147874901965998,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,216,54,22591.69819409034,21739.598551770472,0.9622826210318813,weight
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,76,19,11295.84909704517,10359.696246209976,0.9171241716499137,weight
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,84,21,11295.84909704517,10926.616396161486,0.9673125324434203,weight
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,8,2,5647.924548522585,5184.924254082306,0.918022932058929,weight
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,12,3,5647.924548522585,5367.032871056968,0.9502663898831486,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,4,1,2823.2518939605543,2610.4876374423125,0.9246385853938917,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,8,2,2823.2518939605543,2721.5848149909316,0.9639893701348056,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,4,1,1410.827422141783,1360.7924074954658,0.9645349857388235,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,4,1,1410.827422141783,1360.7924074954658,0.9645349857388235,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.9,4,1,705.4137110708915,695.1891393934143,0.985505567134561,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,18,4,72,TP18/DP4/EP72,0.95,4,1,705.4137110708915,695.1891393934143,0.985505567134561,kv
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,630,210,90309.11483090973,81574.41930517169,0.9032800228183783,weight
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,663,221,90309.11483090973,85847.31056677662,0.9505940870698691,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,315,105,45153.994860108825,40831.893020335585,0.9042808537060009,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,333,111,45153.994860108825,43149.94936276795,0.9556175371957766,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,153,51,22576.997430054413,20545.257118126214,0.9100083915842788,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,162,54,22576.997430054413,21612.780071457575,0.9572920464032443,weight
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,57,19,11288.498715027206,10278.016033152917,0.9104856449574522,weight
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,63,21,11288.498715027206,10844.376014010299,0.9606570623580182,weight
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,9,3,5644.249357513603,5230.642965825131,0.9267207443381499,kv
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,15,5,5644.249357513603,5403.42506027226,0.9573328033566132,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,6,2,2822.1246787568016,2668.655228947672,0.945619181546318,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,9,3,2822.1246787568016,2724.2095074429403,0.965304448789628,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,3,1,1411.0623393784008,1334.327614473836,0.945619181546318,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,6,2,1411.0623393784008,1376.4315693217632,0.9754576611605317,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.9,3,1,704.8977732301908,688.2157846608816,0.9763341732619412,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,24,3,72,TP24/DP3/EP72,0.95,3,1,704.8977732301908,688.2157846608816,0.9763341732619412,kv
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,424,212,90229.44553683262,81349.60289384065,0.90158597794589,weight
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,448,224,90229.44553683262,85954.24714583647,0.9526185895794853,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,212,106,45114.304265437786,40716.0681102991,0.9025090550158791,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,224,112,45114.304265437786,43006.727307878384,0.9532836205306612,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,104,52,22557.152132718893,20636.763853694232,0.9148656591166417,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,110,55,22557.152132718893,21696.598482548052,0.9618500755278138,weight
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,40,20,11278.155161101715,10386.031060242814,0.9208980468777526,weight
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,44,22,11278.155161101715,10932.081580709371,0.969314699483303,kv
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,8,4,5639.077580550857,5120.718482680672,0.9080773246216718,kv
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,16,8,5639.077580550857,5388.178190195978,0.9555070156828077,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,4,2,2819.5387902754287,2560.359241340336,0.9080773246216718,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,8,4,2819.5387902754287,2694.089095097989,0.9555070156828077,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,2,1,1409.330430744998,1280.179620670168,0.9083601636228359,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,4,2,1409.330430744998,1347.0445475489944,0.9558046276180397,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.9,2,1,704.1718798234463,673.5222737744972,0.9564742544723119,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,36,2,72,TP36/DP2/EP72,0.95,2,1,704.1718798234463,673.5222737744972,0.9564742544723119,kv
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,221,221,90091.61398154729,81442.04161037735,0.903991370684717,weight
8192,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,269,269,90091.61398154729,85603.88326405289,0.9501870316318943,kv
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,110,110,45045.559595182516,40567.274001196936,0.900583195452976,weight
16384,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,135,135,45045.559595182516,42811.281415088604,0.9503995909880347,kv
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,54,54,22522.531979543844,20471.8393140374,0.908949283882958,weight
32768,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,68,68,22522.531979543844,21414.883483073016,0.9508204274067918,kv
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,22,22,11261.017323437745,10377.48380992089,0.9215405244357504,kv
65536,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,34,34,11261.017323437745,10707.441741536508,0.9508414234698785,kv
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,9,9,5630.258285198421,5089.983429271972,0.9040408399474682,kv
131072,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,17,17,5630.258285198421,5353.720870768254,0.9508837072080395,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,5,5,2815.1291425992104,2571.9152227635545,0.9136047024787303,kv
262144,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,9,9,2815.1291425992104,2685.5574436729003,0.9539730888485363,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,3,3,1407.5645712996052,1306.6928990561858,0.9283360250036099,kv
524288,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,5,5,1407.5645712996052,1350.2363870629486,0.9592713645927267,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.9,2,2,703.5211840493977,666.7858469778397,0.947783609215414,kv
1048576,H100NVL,H100NVLx72,GLM-4.5-355B-A32B,72,1,72,TP72/DP1/EP72,0.95,3,3,703.5211840493977,680.789755799123,0.9676890635766859,kv
8192,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,264,44,16537.23867378097,15159.135450965887,0.9166666666666666,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,276,46,16537.23867378097,15848.187062373427,0.9583333333333333,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,132,22,8268.619336890484,7579.567725482943,0.9166666666666666,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,138,23,8268.619336890484,7924.093531186713,0.9583333333333333,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,66,11,4134.309668445242,3789.7838627414717,0.9166666666666666,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,72,12,4134.309668445242,4134.309668445242,1.0,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,36,6,2067.154834222621,2067.154834222621,1.0,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,36,6,2067.154834222621,2067.154834222621,1.0,weight
131072,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,18,3,1033.5774171113105,1033.5774171113105,1.0,weight
131072,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,18,3,1033.5774171113105,1033.5774171113105,1.0,weight
262144,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.9,6,1,344.5258057037701,344.5258057037701,1.0,weight
262144,H100NVL,H100NVLx72,Llama-3.1-405B,12,6,1,TP12/DP6/EP1,0.95,6,1,344.5258057037701,344.5258057037701,1.0,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,608,152,57615.34565716139,52128.16988028888,0.9047619047619048,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,640,160,57615.34565716139,54871.75776872514,0.9523809523809524,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,304,76,28807.672828580697,26064.08494014444,0.9047619047619048,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,320,80,28807.672828580697,27435.87888436257,0.9523809523809524,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,152,38,14403.836414290348,13032.04247007222,0.9047619047619048,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,160,40,14403.836414290348,13717.939442181285,0.9523809523809524,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,76,19,7201.918207145174,6516.02123503611,0.9047619047619048,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,80,20,7201.918207145174,6858.969721090642,0.9523809523809524,weight
131072,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,36,9,3429.484860545321,3086.536374490789,0.9,weight
131072,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,40,10,3429.484860545321,3429.484860545321,1.0,weight
262144,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,20,5,1714.7424302726606,1714.7424302726606,1.0,weight
262144,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,20,5,1714.7424302726606,1714.7424302726606,1.0,weight
524288,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,8,2,685.8969721090642,685.8969721090642,1.0,weight
524288,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,8,2,685.8969721090642,685.8969721090642,1.0,weight
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.9,4,1,342.9484860545321,342.9484860545321,1.0,weight
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,18,4,1,TP18/DP4/EP1,0.95,4,1,342.9484860545321,342.9484860545321,1.0,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,498,166,62664.54542253731,56646.29997454859,0.9039609174947552,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,525,175,62664.54542253731,59717.48491292773,0.952970846756519,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,261,87,32860.8469657882,29688.121070998357,0.9034496615959715,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,276,92,32860.8469657882,31394.334925653435,0.9553720559405675,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,132,44,16430.4234828941,15014.681920964686,0.9138341404648906,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,138,46,16430.4234828941,15697.167462826717,0.9553720559405675,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,66,22,8215.21174144705,7507.340960482343,0.9138341404648906,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,69,23,8215.21174144705,7848.583731413359,0.9553720559405675,weight
131072,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,33,11,4107.605870723525,3753.6704802411714,0.9138341404648906,weight
131072,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,36,12,4107.605870723525,4086.2289694468977,0.994795775946035,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,18,6,2053.8029353617626,2043.1144847234489,0.994795775946035,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,18,6,2053.8029353617626,2043.1144847234489,0.994795775946035,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,9,3,1025.5601760645222,1021.5572423617244,0.9960968319595261,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,9,3,1025.5601760645222,1021.5572423617244,0.9960968319595261,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,6,2,512.7800880322611,512.7800880322611,1.0,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,6,2,512.7800880322611,512.7800880322611,1.0,kv
8192,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,336,168,62712.990866648164,56715.288307673574,0.9043626770770987,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,354,177,62712.990866648164,59753.60732415609,0.9528106776348004,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,176,88,32887.49128034393,29708.008161162346,0.90332241848189,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,186,93,32887.49128034393,31395.9631703193,0.9546475558956338,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,88,44,16443.745640171965,14854.004080581173,0.90332241848189,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,94,47,16443.745640171965,15866.777086075344,0.9649125833783825,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,44,22,8221.872820085982,7427.002040290587,0.90332241848189,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,48,24,8221.872820085982,8085.1848409161175,0.983375079843617,kv
131072,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,22,11,4110.936410042991,3713.5010201452933,0.90332241848189,weight
131072,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,24,12,4110.936410042991,4042.5924204580588,0.983375079843617,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,12,6,2054.8478618363492,2021.2962102290294,0.983671953417838,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,12,6,2054.8478618363492,2021.2962102290294,0.983671953417838,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,6,3,1027.4239309181746,1010.6481051145147,0.983671953417838,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,6,3,1027.4239309181746,1010.6481051145147,0.983671953417838,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,4,2,513.7119654590873,508.64613164982325,0.9901387661766125,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,4,2,513.7119654590873,508.64613164982325,0.9901387661766125,kv
8192,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,174,174,62707.78455401741,56682.82095660657,0.9039200054624662,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,188,188,62707.78455401741,59582.42090674319,0.9501598777647456,compute
16384,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,91,91,32884.37090462687,29644.463833627575,0.9014757776453788,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,98,98,32884.37090462687,31248.335687926105,0.9502488516065675,kv
32768,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,46,46,16442.185452313435,14985.113586229323,0.911382104872251,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,49,49,16442.185452313435,15624.167843963052,0.9502488516065675,kv
65536,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,23,23,8221.092726156718,7492.556793114662,0.911382104872251,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,25,25,8221.092726156718,7821.316262163209,0.9513718580595064,kv
131072,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,12,12,4110.546363078359,3901.2450247514244,0.9490818689683407,kv
131072,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,13,13,4110.546363078359,3919.3875601470077,0.9534955244275134,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,6,6,2055.2731815391794,1950.6225123757122,0.9490818689683407,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,7,7,2055.2731815391794,1967.536573489488,0.9573114616403519,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,3,3,1027.3728662056794,975.3112561878561,0.9493254963895449,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,4,4,1027.3728662056794,990.2079377284007,0.963825277365425,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,2,2,513.4009635435793,495.10396886420034,0.9643611991822335,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,2,2,513.4009635435793,495.10396886420034,0.9643611991822335,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,1296,18,9396.643777001505,8589.365475332153,0.9140886553936222,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,1440,20,9396.643777001505,8989.844644888879,0.9567080394056997,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,576,8,7219.937007138296,6621.962687194956,0.9171773494211752,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,720,10,7219.937007138296,7023.697463078136,0.9728197706065662,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,288,4,5951.202045114594,5678.6650833957665,0.9542047203820687,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,288,4,5951.202045114594,5678.6650833957665,0.9542047203820687,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,144,2,4865.877582465128,4865.877582465128,1.0,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,144,2,4865.877582465128,4865.877582465128,1.0,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,72,1,3957.8303393282695,3957.8303393282695,1.0,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,72,1,3957.8303393282695,3957.8303393282695,1.0,weight
