deployment,gpu_model,gpus_per_node,hbm_gb_per_gpu,node_hbm_gb,usable_hbm_gb,node_source,tp_size,dp_size,ep_size,parallelism,kv_replication_factor,dense_params_b_est,expert_params_b_est,resident_weight_gb_bf16,weight_gb_per_gpu_after_tp_ep,residual_hbm_gb_for_kv,residual_hbm_gb_for_kv_per_gpu,kv_bytes_per_token_per_gpu_bf16,max_resident_kv_tokens,max_resident_kv_tokens_per_gpu,max_resident_kv_tokens_per_dp_replica,max_resident_kv_k_tokens,feasible_after_tp_dp_ep_weights,policy,model,params_b,active_params_b,num_experts,experts_per_token,dense_params_b_config,expert_params_b_config,weight_gb_bf16,layers,kv_formula,kv_heads,head_dim,mla_kv_lora_rank,mla_qk_rope_head_dim,kv_bytes_per_token_bf16,kv_mb_per_1k_tokens_bf16,model_source
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,7.996440576,227.096395776,710.078889984,44.379930624,441.92111001599994,27.620069375999996,192512.0,2295550,143471,143471,2295.550978723404,True,dp_max,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,16,1,16,TP16/DP1/EP16,1,7.7116288,347.2883712,710.0,44.375,442.0,27.625,23552.0,1172936,1172936,1172936,1172.936480978261,True,capacity_opt,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,7.7116288,347.2883712,941.3488639999999,58.834303999999996,210.65113600000006,13.165696000000004,376832.0,559005,34937,34937,559.0054347826089,True,dp_max,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,16,1,1,TP16/DP1/EP1,1,405.0,0.0,810.0,50.625,342.0,21.375,32256.0,662667,662667,662667,662.6674107142857,True,capacity_opt,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,16,1,1,TP16/DP1/EP1,1,405.0,0.0,810.0,50.625,342.0,21.375,32256.0,662667,662667,662667,662.6674107142857,True,dp_max,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,16,1,16,TP16/DP1/EP16,1,12.06976512,468.0843264,960.30818304,60.01926144,191.69181695999998,11.980738559999999,15872.0,754834,754834,754834,754.8348387096773,True,capacity_opt,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,2,8,16,TP2/DP8/EP16,1,12.06976512,468.0843264,1129.28489472,70.58030592,22.71510527999999,1.4196940799999993,126976.0,89446,11180,11180,89.44645161290319,True,dp_max,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,17.116751872,653.908770816,1855.5536015359999,115.97210009599999,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,17.116751872,653.908770816,1855.5536015359999,115.97210009599999,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,11.721304064,1014.68602368,2404.453777408,150.278361088,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,11.721304064,1014.68602368,2404.453777408,150.278361088,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,16,1,16,TP16/DP1/EP16,1,6.974609408,277.025390592,568.0,35.5,584.0,36.5,2752.0,13263081,13263081,13263081,13263.081395348838,True,capacity_opt,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,6.974609408,277.025390592,777.23828224,48.57739264,374.76171776,23.42260736,44032.0,8511121,531945,531945,8511.121860465117,True,dp_max,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,52.603813888,1547.396186112,4778.11441664,298.63215104,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
A100x16,A100,16,80,1280,1152.0,NVIDIA A100 80GB public product specifications,1,16,16,TP1/DP16/EP16,1,52.603813888,1547.396186112,4778.11441664,298.63215104,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,36,TP36/DP1/EP36,1,1.540882432,28.991029248,61.06382336,1.6962173155555555,2530.93617664,70.30378268444444,2730.6666666666665,25746014,25746014,25746014,25746.014166666668,True,capacity_opt,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,36,TP1/DP36/EP36,1,1.540882432,28.991029248,168.9255936,4.6923776,2423.0744064,67.3076224,98304.0,24648787,684688,684688,24648.7875,True,dp_max,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,1,TP36/DP1/EP1,1,32.8,0.0,65.6,1.822222222222222,2526.4,70.17777777777778,4551.111111111111,15419921,15419921,15419921,15419.921875,True,capacity_opt,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,1,TP1/DP36/EP1,1,32.8,0.0,2361.6,65.6,230.4000000000001,6.400000000000006,163840.0,1406250,39062,39062,1406.2500000000005,True,dp_max,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,1,TP36/DP1/EP1,1,70.6,0.0,141.2,3.922222222222222,2450.8,68.07777777777778,9102.222222222223,7479248,7479248,7479248,7479.248046875,True,capacity_opt,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,2,18,1,TP2/DP18/EP1,1,70.6,0.0,2541.6,70.6,50.40000000000009,1.4000000000000057,163840.0,153808,8544,8544,153.80859375000028,True,dp_max,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,36,TP36/DP1/EP36,1,7.996440576,227.096395776,470.185672704,13.060713130666668,2121.814327296,58.93928686933333,5347.555555555556,11021725,11021725,11021725,11021.725021276596,True,capacity_opt,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,36,TP1/DP36/EP36,1,7.996440576,227.096395776,1029.936513024,28.609347584,1562.063486976,43.390652415999995,192512.0,8114109,225391,225391,8114.10970212766,True,dp_max,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,36,TP36/DP1/EP36,1,7.7116288,347.2883712,710.0,19.72222222222222,1882.0,52.27777777777778,10467.555555555555,4994268,4994268,4994268,4994.268002717392,True,capacity_opt,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,36,TP1/DP36/EP36,1,7.7116288,347.2883712,1249.8140159999998,34.717056,1342.1859840000002,37.282944,376832.0,3561762,98937,98937,3561.76222826087,True,dp_max,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,1,TP36/DP1/EP1,1,405.0,0.0,810.0,22.5,1782.0,49.5,14336.0,3452845,3452845,3452845,3452.8459821428573,True,capacity_opt,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,1,TP36/DP1/EP1,1,405.0,0.0,810.0,22.5,1782.0,49.5,14336.0,3452845,3452845,3452845,3452.8459821428573,True,dp_max,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,36,TP36/DP1/EP36,1,12.06976512,468.0843264,960.30818304,26.675227306666667,1631.6918169599999,45.32477269333333,7054.222222222223,6425197,6425197,6425197,6425.1977419354835,True,capacity_opt,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,36,TP1/DP36/EP36,1,12.06976512,468.0843264,1805.19174144,50.14421504,786.80825856,21.85578496,253952.0,3098255,86062,86062,3098.255806451613,True,dp_max,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,36,TP36/DP1/EP36,1,17.116751872,653.908770816,1342.051045376,37.279195704888885,1249.948954624,34.720804295111115,1952.0,17787297,17787297,17787297,17787.29728233151,True,capacity_opt,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,36,TP1/DP36/EP36,1,17.116751872,653.908770816,2540.2236764159998,70.56176878933333,51.77632358400024,1.4382312106666717,70272.0,736798,20466,20466,736.7987759562875,True,dp_max,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,36,TP36/DP1/EP36,1,11.721304064,1014.68602368,2052.814655488,57.02262931911111,539.185344512,14.977370680888889,1952.0,7672833,7672833,7672833,7672.833340619308,True,capacity_opt,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,2,18,36,TP2/DP18/EP36,1,11.721304064,1014.68602368,2451.3389936639996,68.092749824,140.66100633600036,3.907250176000005,35136.0,2001665,111203,111203,2001.665049180333,True,dp_max,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,36,1,36,TP36/DP1/EP36,1,6.974609408,277.025390592,568.0,15.777777777777779,2024.0,56.22222222222222,1223.111111111111,45966569,45966569,45966569,45966.56976744186,True,capacity_opt,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,36,TP1/DP36/EP36,1,6.974609408,277.025390592,1056.2226585600001,29.339518293333334,1535.7773414399999,42.660481706666666,44032.0,34878664,968851,968851,34878.6641860465,True,dp_max,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,36,TP1/DP36/EP36,1,52.603813888,1547.396186112,6882.26697216,191.17408256,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
A100x36,A100,36,80,2880,2592.0,NVIDIA A100 80GB public product specifications,1,36,36,TP1/DP36/EP36,1,52.603813888,1547.396186112,6882.26697216,191.17408256,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
A100x72,A100,72,80,5760,5184.0,NVIDIA A100 80GB public product specifications,72,1,72,TP72/DP1/EP72,1,1.540882432,28.991029248,61.06382336,0.8481086577777778,5122.93617664,71.15189134222223,1365.3333333333333,52113201,52113201,52113201,52113.20166666667,True,capacity_opt,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
A100x72,A100,72,80,5760,5184.0,NVIDIA A100 80GB public product specifications,1,72,72,TP1/DP72/EP72,1,1.540882432,28.991029248,279.869128704,3.8870712320000003,4904.130871296,68.112928768,98304.0,49887399,692880,692880,49887.399,True,dp_max,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
A100x72,A100,72,80,5760,5184.0,NVIDIA A100 80GB public product specifications,72,1,1,TP72/DP1/EP1,1,32.8,0.0,65.6,0.911111111111111,5118.4,71.08888888888889,2275.5555555555557,31240234,31240234,31240234,31240.234375,True,capacity_opt,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
A100x72,A100,72,80,5760,5184.0,NVIDIA A100 80GB public product specifications,1,72,1,TP1/DP72/EP1,1,32.8,0.0,4723.2,65.6,460.8000000000002,6.400000000000006,163840.0,2812500,39062,39062,2812.500000000001,True,dp_max,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
