context_tokens,gpu_model,deployment,model,tp_size,dp_size,ep_size,parallelism,target_fraction,sweet_total_concurrency,sweet_batch_per_dp_group,peak_throughput_tokens_per_s,sweet_throughput_tokens_per_s,sweet_normalized_throughput,dominant_time_at_sweet
262144,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,18,6,2075.470661468637,2043.1144847234489,0.9844101979633418,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,9,3,1037.747385370037,1021.5572423617244,0.9843987629007233,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,9,3,1037.747385370037,1021.5572423617244,0.9843987629007233,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.9,6,2,518.8767063964597,512.7800880322611,0.9882503525615192,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,24,3,1,TP24/DP3/EP1,0.95,6,2,518.8767063964597,512.7800880322611,0.9882503525615192,kv
8192,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,338,169,63220.23860718159,57052.87930950496,0.9024464406723065,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,356,178,63220.23860718159,60091.198325987476,0.9505057185779323,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,178,89,33187.43624643689,30045.599162993738,0.905330527488984,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,188,94,33187.43624643689,31733.55417215069,0.9561917930782527,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,90,45,16598.93294454586,15191.595082412565,0.9152151607073198,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,94,47,16598.93294454586,15866.777086075344,0.9558913900720895,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,46,23,8300.770792264388,7764.593042121977,0.9354062696632844,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,48,24,8300.770792264388,8085.1848409161175,0.9740282009052487,kv
131072,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,24,12,4150.711553004774,4042.5924204580588,0.9739516631868949,kv
131072,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,24,12,4150.711553004774,4042.5924204580588,0.9739516631868949,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,12,6,2075.437325332515,2021.2962102290294,0.9739133943277178,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,12,6,2075.437325332515,2021.2962102290294,0.9739133943277178,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,6,3,1037.7390510754524,1010.6481051145147,0.9738942598981293,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,6,3,1037.7390510754524,1010.6481051145147,0.9738942598981293,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.9,4,2,518.874622790243,508.64613164982325,0.9802871624643807,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,36,2,1,TP36/DP2/EP1,0.95,4,2,518.874622790243,508.64613164982325,0.9802871624643807,kv
8192,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,175,175,63115.46838518868,57008.58429543764,0.9032426717887727,weight
8192,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,211,211,63115.46838518868,59966.21462768037,0.9501032973677915,compute
16384,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,92,92,33158.54175526204,29970.227172458646,0.9038463571065386,weight
16384,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,114,114,33158.54175526204,31509.345278841844,0.9502632990137908,kv
32768,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,46,46,16591.701633813445,14985.113586229323,0.9031691816160713,weight
32768,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,58,58,16591.701633813445,15768.581780394541,0.9503896663774735,kv
65536,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,23,23,8298.962002373808,7492.556793114662,0.9028305938708377,weight
65536,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,29,29,8298.962002373808,7884.2908901972705,0.9500333762152512,kv
131072,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,12,12,4150.259235180144,3901.2450247514244,0.9400003237585927,kv
131072,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,15,15,4150.259235180144,3948.7692309054123,0.9514512244038207,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,6,6,2075.3242308276026,1950.6225123757122,0.9399121753605886,kv
262144,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,8,8,2075.3242308276026,1980.4158754568014,0.9542681794193896,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,3,3,1037.7107755678326,975.3112561878561,0.9398681011615866,kv
524288,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,4,4,1037.7107755678326,990.2079377284007,0.9542234320411307,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.9,2,2,518.8675536781457,495.10396886420034,0.9542010583520011,kv
1048576,H100NVL,H100NVLx72,Llama-3.1-405B,72,1,1,TP72/DP1/EP1,0.95,2,2,518.8675536781457,495.10396886420034,0.9542010583520011,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,29952,416,134975.6794591104,121640.9503996868,0.9012064313151821,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,31608,439,134975.6794591104,128366.29136048869,0.9510327480838949,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,14976,208,67487.8397295552,60821.85400506836,0.9012268617398406,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,15840,220,67487.8397295552,64330.136780307235,0.9532107863890463,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,7488,104,33743.9198647776,30553.874045911805,0.905463092857934,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,7920,110,33743.9198647776,32276.21230534076,0.9565045328071426,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,3456,48,16871.9599323888,15307.793019522353,0.9072919258263681,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,3672,51,16871.9599323888,16056.93375760489,0.9516934500763412,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,936,13,8435.9799661944,7609.226029220604,0.9019966927035322,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,1152,16,8435.9799661944,8194.422111124932,0.9713657623610457,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,72,1,4217.9899830972,3957.8303393282695,0.938321417354837,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,144,2,4217.9899830972,4217.9899830972,1.0,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,72,1,2108.9949915486,2108.9949915486,1.0,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,72,1,2108.9949915486,2108.9949915486,1.0,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.9,72,1,1054.4974957743,1054.4974957743,1.0,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,1,72,72,TP1/DP72/EP72,0.95,72,1,1054.4974957743,1054.4974957743,1.0,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.9,14976,416,134971.97301099738,121611.3171540979,0.9010116281265973,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.95,15804,439,134971.97301099738,128335.01973836361,0.9508271745268702,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.9,7488,208,67486.91310480432,60807.03671055999,0.9010196779356204,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.95,7920,220,67486.91310480432,64314.46496845733,0.9529916543757112,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.9,3744,104,33743.688206999526,30546.395594601276,0.9052476838695116,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.95,3960,110,33743.688206999526,32268.322159759202,0.9562772735988508,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.9,1728,48,16871.90201774548,15303.725896806107,0.9070539812707541,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.95,1836,51,16871.90201774548,16052.72203384138,0.9514470874094394,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.9,468,13,8435.965487508722,7605.516279705143,0.9015584868106395,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.95,576,16,8435.965487508722,8190.926282612389,0.9709530337387977,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.9,36,1,4217.986363422674,3944.8195671897697,0.9352376293575203,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.95,72,2,4217.986363422674,4210.589888941165,0.9982464441929804,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.9,36,1,2108.99408662958,2105.2949444705823,0.9982460158696275,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.95,36,1,2108.99408662958,2105.2949444705823,0.9982460158696275,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.9,36,1,1054.4972695444965,1053.5716718662984,0.9991222379564834,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,2,36,72,TP2/DP36/EP72,0.95,36,1,1054.4972695444965,1053.5716718662984,0.9991222379564834,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.9,7488,416,134960.8548879118,121522.50398238418,0.900427787622652,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.95,7902,439,134960.8548879118,128241.29622308991,0.9502110543801562,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.9,3744,208,67484.1333832189,60762.628112503895,0.9003987317649037,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.95,3960,220,67484.1333832189,64267.49531418467,0.9523348984750525,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.9,1872,104,33742.993252749344,30523.98218991148,0.904602089129257,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.95,1980,110,33742.993252749344,32244.67485166715,0.9555961621466373,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.9,864,48,16871.72827620108,15291.53748544059,0.9063409056326805,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.95,918,51,16871.72827620108,16040.100108917684,0.9507087742483102,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.9,234,13,8435.922051749882,7594.408702969533,0.9002464290663056,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.95,288,16,8435.922051749882,8180.456670495805,0.9697169580649355,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.9,18,1,4217.97550443637,3906.2954899795286,0.9261067272370302,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.95,36,2,4217.97550443637,4188.544584594573,0.9930225010053183,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.9,18,1,2108.9913718771804,2094.2722922972866,0.9930207966821635,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.95,18,1,2108.9913718771804,2094.2722922972866,0.9930207966821635,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.9,18,1,1054.4965908556685,1050.8039287362924,0.9964981753839719,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,4,18,72,TP4/DP18/EP72,0.95,18,1,1054.4965908556685,1050.8039287362924,0.9964981753839719,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.9,3753,417,134931.2155125917,121577.855424333,0.9010357978505531,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.95,3960,440,134931.2155125917,128283.58841295875,0.9507332156285763,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.9,1881,209,67476.7219116991,60936.01301460755,0.9030671806248857,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.95,1980,220,67476.7219116991,64142.57765331273,0.9505882300751142,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.9,936,104,33741.14018135371,30464.37360034713,0.9028851258909913,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.95,990,110,33741.14018135371,32181.784477326677,0.9537847359145031,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.9,432,48,16871.264982909306,15259.129769487074,0.9044449118038668,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.95,468,52,16871.264982909306,16258.21499987067,0.9636630695054781,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.9,126,14,8435.806225246364,7760.425604354468,0.9199388175998351,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.95,144,16,8435.806225246364,8152.668108740602,0.9664361521654685,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.9,9,1,4217.946547412907,3807.149809119269,0.9026074101044258,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.95,18,2,4217.946547412907,4130.8701387633055,0.9793557344383582,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.9,9,1,2108.984132571615,2065.4350693816527,0.9793506918722711,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.95,9,1,2108.984132571615,2065.4350693816527,0.9793506918722711,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.9,9,1,1054.494781023065,1043.493878952191,0.9895676088029559,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,8,9,72,TP8/DP9/EP72,0.95,9,1,1054.494781023065,1043.493878952191,0.9895676088029559,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.9,2508,418,134895.9994699715,121588.47791757164,0.9013497686759631,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.95,2646,441,134895.9994699715,128278.75297624557,0.9509455690329871,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.9,1254,209,67467.91385086352,60795.54143191684,0.9011030275265984,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.95,1326,221,67467.91385086352,64285.561465217674,0.9528316172235535,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.9,624,104,33738.93765960317,30393.81772830224,0.9008528376011625,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.95,660,110,33738.93765960317,32107.3437153374,0.9516406248256198,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.9,288,48,16870.714289137137,15220.784256237814,0.9022015307341377,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.95,312,52,16870.714289137137,16218.030679069283,0.961312627380092,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.9,84,14,8435.668543885455,7726.484307904221,0.9159302866996497,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.95,96,16,8435.668543885455,8119.879848087583,0.9625650659274931,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.9,12,2,4217.91212608288,4064.344198325869,0.9635914824286235,kv
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.95,12,2,4217.91212608288,4064.344198325869,0.9635914824286235,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.9,6,1,2108.9755271153795,2032.1720991629345,0.9635825892880344,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.95,6,1,2108.9755271153795,2032.1720991629345,0.9635825892880344,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.9,6,1,1054.4926296435394,1034.9354868371277,0.9814535045038457,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,12,6,72,TP12/DP6/EP72,0.95,6,1,1054.4926296435394,1034.9354868371277,0.9814535045038457,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.9,1676,419,134836.71835505878,121407.91317426256,0.9004069118217871,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.95,1772,443,134836.71835505878,128362.06567814451,0.9519815317674457,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.9,840,210,67453.08156130624,60850.06843385402,0.9021095408154047,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.95,888,222,67453.08156130624,64326.61573583579,0.9536497702832316,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.9,420,105,33735.228084457594,30559.66107126911,0.9058679252074918,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.95,444,111,33735.228084457594,32267.929383766714,0.9565054459683084,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.9,196,49,16869.78670741846,15403.261997107671,0.9130679755621398,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.95,208,52,16869.78670741846,16150.786065075987,0.9573793874924159,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.9,56,14,8435.436624958764,7669.975398117437,0.9092564782507546,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.95,64,16,8435.436624958764,8065.239187852942,0.9561140159585242,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.9,8,2,4217.854143413736,3956.995903196573,0.9381538025385495,kv
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.95,12,3,4217.854143413736,4040.3296009144956,0.9579111708316305,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.9,4,1,2108.9610310808885,1978.4979515982866,0.9381386959930044,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.95,8,2,2108.9610310808885,2041.6633514711386,0.968089652384303,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.9,4,1,1054.4890055890146,1020.8316757355693,0.9680818579662241,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,18,4,72,TP18/DP4/EP72,0.95,4,1,1054.4890055890146,1020.8316757355693,0.9680818579662241,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.9,1263,421,134772.05440579084,121474.4086936681,0.9013323216689693,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.95,1332,444,134772.05440579084,128110.77777898138,0.9505737546542643,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.9,633,211,67436.89503850458,60882.6409232739,0.9028090763744627,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.95,669,223,67436.89503850458,64344.593530951555,0.9541452567502196,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.9,315,105,33731.17888310879,30430.57376877553,0.902149725458126,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.95,333,111,33731.17888310879,32131.785814374667,0.9525841336800999,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.9,147,49,16868.774085517813,15333.010077796995,0.9089581732534255,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.95,156,52,16868.774085517813,16078.001959682686,0.9531221343159714,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.9,42,14,8435.183429273633,7609.215092985244,0.9020805720214772,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.95,51,17,8435.183429273633,8205.56392815585,0.9727783630263562,weight
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.9,6,2,4217.7908394652995,3846.0863921890473,0.9118722427394303,kv
262144,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.95,12,4,4217.7908394652995,4023.4623585900745,0.9539264775633444,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.9,3,1,2108.945204465328,1923.0431960945236,0.9118507166629133,kv
524288,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.95,6,2,2108.945204465328,2011.7311792950372,0.953903958735174,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.9,3,1,1054.4850488565644,1005.8655896475186,0.953892699321089,kv
1048576,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,24,3,72,TP24/DP3/EP72,0.95,3,1,1054.4850488565644,1005.8655896475186,0.953892699321089,kv
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.9,848,424,134631.6321328056,121231.18928473417,0.9004658664848337,weight
8192,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.95,896,448,134631.6321328056,128093.33204342048,0.9514356322819032,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.9,426,213,67401.71813782261,60902.561883399045,0.9035758073535436,weight
16384,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.95,448,224,67401.71813782261,64047.29089132143,0.9502323184159479,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.9,212,106,33722.375720545846,30434.057815881093,0.9024885455308744,weight
32768,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.95,224,112,33722.375720545846,32121.291545003514,0.9525216079433322,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.9,98,49,16866.572176397425,15182.41142584161,0.9001480127116416,weight
65536,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.95,106,53,16866.572176397425,16170.823149689439,0.9587498266137564,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.9,30,15,8434.632812101878,7681.012855859673,0.9106517173858567,weight
131072,H100NVL,H100NVLx72,Qwen3-Coder-480B-A35B,36,2,72,TP36/DP2/EP72,0.95,34,17,8434.632812101878,8081.905907939432,0.9581811191998354,weight
